"Step","sl_reverse_finalversion_seed1 - cover_rate_5step"
"16079000","0.71"
"16086000","0.7659999999999999"
"16093000","0.774"
"16100000","0.664"
"16107000","0.696"
"16114000","0.71"
"16121000","0.71"
"16128000","0.636"
"16135000","0.784"
"16142000","0.8059999999999999"
"16149000","0.72"
"16156000","0.72"
"16163000","0.732"
"16170000","0.7979999999999999"
"16177000","0.74"
"16184000","0.654"
"16191000","0.6859999999999999"
"16198000","0.754"
"16205000","0.764"
"16212000","0.75"
"16219000","0.7859999999999999"
"16226000","0.71"
"16233000","0.79"
"16240000","0.736"
"16247000","0.7440000000000001"
"16254000","0.7"
"16261000","0.72"
"16268000","0.66"
"16275000","0.6859999999999999"
"16282000","0.77"
"16289000","0.6"
"16296000","0.716"
"16303000","0.6920000000000001"
"16310000","0.682"
"16317000","0.71"
"16324000","0.6920000000000001"
"16331000","0.71"
"16338000","0.654"
"16345000","0.7659999999999999"
"16352000","0.728"
"16359000","0.606"
"16366000","0.67"
"16373000","0.722"
"16380000","0.706"
"16387000","0.7"
"16394000","0.644"
"16401000","0.71"
"16408000","0.696"
"16415000","0.7"
"16422000","0.62"
"16429000","0.6679999999999999"
"16436000","0.604"
"16443000","0.7219999999999999"
"16450000","0.606"
"16457000","0.66"
"16464000","0.7"
"16471000","0.696"
"16478000","0.612"
"16485000","0.7140000000000001"
"16492000","0.67"
"16499000","0.63"
"16506000","0.7559999999999999"
"16513000","0.726"
"16520000","0.66"
"16527000","0.7219999999999999"
"16534000","0.69"
"16541000","0.6579999999999999"
"16548000","0.726"
"16555000","0.684"
"16562000","0.662"
"16569000","0.664"
"16576000","0.7"
"16583000","0.7"
"16590000","0.7519999999999999"
"16597000","0.69"
"16604000","0.77"
"16611000","0.6859999999999999"
"16618000","0.75"
"16625000","0.74"
"16632000","0.6459999999999999"
"16639000","0.754"
"16646000","0.7"
"16653000","0.716"
"16660000","0.746"
"16667000","0.6940000000000001"
"16674000","0.768"
"16681000","0.7859999999999999"
"16688000","0.7"
"16695000","0.72"
"16702000","0.706"
"16709000","0.828"
"16716000","0.75"
"16723000","0.82"
"16730000","0.6759999999999999"
"16737000","0.738"
"16744000","0.82"
"16751000","0.72"
"16758000","0.74"
"16765000","0.7340000000000001"
"16772000","0.76"
"16779000","0.78"
"16786000","0.6940000000000001"
"16793000","0.816"
"16800000","0.8"
"16807000","0.758"
"16814000","0.77"
"16821000","0.7759999999999999"
"16828000","0.826"
"16835000","0.86"
"16842000","0.736"
"16849000","0.794"
"16856000","0.86"
"16863000","0.73"
"16870000","0.7780000000000001"
"16877000","0.7240000000000001"
"16884000","0.7859999999999999"
"16891000","0.774"
"16898000","0.75"
"16905000","0.764"
"16912000","0.754"
"16919000","0.794"
"16926000","0.76"
"16933000","0.726"
"16940000","0.7"
"16947000","0.804"
"16954000","0.726"
"16961000","0.736"
"16968000","0.79"
"16975000","0.71"
"16982000","0.76"
"16989000","0.816"
"16996000","0.76"
"17003000","0.784"
"17010000","0.764"
"17017000","0.72"
"17024000","0.63"
"17031000","0.7340000000000001"
"17038000","0.75"
"17045000","0.79"
"17052000","0.7879999999999999"
"17059000","0.81"
"17066000","0.6759999999999999"
"17073000","0.6940000000000001"
"17080000","0.794"
"17087000","0.7140000000000001"
"17094000","0.726"
"17101000","0.606"
"17108000","0.794"
"17115000","0.774"
"17122000","0.768"
"17129000","0.77"
"17136000","0.71"
"17143000","0.852"
"17150000","0.644"
"17157000","0.7140000000000001"
"17164000","0.726"
"17171000","0.7959999999999999"
"17178000","0.7020000000000001"
"17185000","0.75"
"17192000","0.784"
"17199000","0.76"
"17206000","0.7240000000000001"
"17213000","0.75"
"17220000","0.7340000000000001"
"17227000","0.672"
"17234000","0.75"
"17241000","0.818"
"17248000","0.728"
"17255000","0.828"
"17262000","0.73"
"17269000","0.72"
"17276000","0.7859999999999999"
"17283000","0.764"
"17290000","0.748"
"17297000","0.758"
"17304000","0.7559999999999999"
"17311000","0.7120000000000001"
"17318000","0.8"
"17325000","0.77"
"17332000","0.7759999999999999"
"17339000","0.69"
"17346000","0.7859999999999999"
"17353000","0.754"
"17360000","0.688"
"17367000","0.736"
"17374000","0.77"
"17381000","0.684"
"17388000","0.746"
"17395000","0.758"
"17402000","0.6659999999999999"
"17409000","0.75"
"17416000","0.7440000000000001"
"17423000","0.6920000000000001"
"17430000","0.746"
"17437000","0.74"
"17444000","0.7180000000000001"
"17451000","0.74"
"17458000","0.792"
"17465000","0.736"
"17472000","0.774"
"17479000","0.73"
"17486000","0.782"
"17493000","0.7440000000000001"
"17500000","0.758"
"17507000","0.674"
"17514000","0.7659999999999999"
"17521000","0.79"
"17528000","0.74"
"17535000","0.764"
"17542000","0.7"
"17549000","0.81"
"17556000","0.79"
"17563000","0.75"
"17570000","0.706"
"17577000","0.77"
"17584000","0.8540000000000001"
"17591000","0.754"
"17598000","0.6899999999999998"
"17605000","0.66"
"17612000","0.72"
"17619000","0.794"
"17626000","0.7879999999999999"
"17633000","0.7340000000000001"
"17640000","0.774"
"17647000","0.7140000000000001"
"17654000","0.8"
"17661000","0.746"
"17668000","0.784"
"17675000","0.75"
"17682000","0.72"
"17689000","0.75"
"17696000","0.82"
"17703000","0.8079999999999999"
"17710000","0.81"
"17717000","0.78"
"17724000","0.748"
"17731000","0.79"
"17738000","0.81"
"17745000","0.81"
"17752000","0.7140000000000001"
"17759000","0.81"
"17766000","0.78"
"17773000","0.848"
"17780000","0.8"
"17787000","0.75"
"17794000","0.7519999999999999"
"17801000","0.784"
"17808000","0.7440000000000001"
"17815000","0.7140000000000001"
"17822000","0.77"
"17829000","0.8"
"17836000","0.75"
"17843000","0.754"
"17850000","0.78"
"17857000","0.794"
"17864000","0.71"
"17871000","0.75"
"17878000","0.7559999999999999"
"17885000","0.772"
"17892000","0.8140000000000001"
"17899000","0.75"
"17906000","0.7859999999999999"
"17913000","0.81"
"17920000","0.68"
"17927000","0.78"
"17934000","0.85"
"17941000","0.82"
"17948000","0.83"
"17955000","0.74"
"17962000","0.83"
"17969000","0.794"
"17976000","0.83"
"17983000","0.74"
"17990000","0.838"
"17997000","0.782"
"18004000","0.8440000000000001"
"18011000","0.8059999999999999"
"18018000","0.816"
"18025000","0.77"
"18032000","0.79"
"18039000","0.7959999999999999"
"18046000","0.8"
"18053000","0.792"
"18060000","0.82"
"18067000","0.75"
"18074000","0.804"
"18081000","0.762"
"18088000","0.826"
"18095000","0.838"
"18102000","0.846"
"18109000","0.8"
"18116000","0.83"
"18123000","0.79"
"18130000","0.782"
"18137000","0.83"
"18144000","0.8440000000000001"
"18151000","0.8079999999999999"
"18158000","0.8420000000000001"
"18165000","0.8220000000000001"
"18172000","0.796"
"18179000","0.7719999999999999"
"18186000","0.778"
"18193000","0.7859999999999999"
"18200000","0.79"
"18207000","0.82"
"18214000","0.774"
"18221000","0.81"
"18228000","0.804"
"18235000","0.816"
"18242000","0.8"
"18249000","0.74"
"18256000","0.86"
"18263000","0.866"
"18270000","0.8880000000000001"
"18277000","0.82"
"18284000","0.8"
"18291000","0.82"
"18298000","0.88"
"18305000","0.75"
"18312000","0.792"
"18319000","0.88"
"18326000","0.83"
"18333000","0.816"
"18340000","0.892"
"18347000","0.82"
"18354000","0.8059999999999999"
"18361000","0.85"
"18368000","0.856"
"18375000","0.76"
"18382000","0.85"
"18389000","0.8480000000000001"
"18396000","0.89"
"18403000","0.804"
"18410000","0.83"
"18417000","0.84"
"18424000","0.84"
"18431000","0.8140000000000001"
"18438000","0.81"
"18445000","0.82"
"18452000","0.804"
"18459000","0.8019999999999999"
"18466000","0.87"
"18473000","0.866"
"18480000","0.848"
"18487000","0.8340000000000001"
"18494000","0.86"
"18501000","0.7959999999999999"
"18508000","0.8440000000000001"
"18515000","0.836"
"18522000","0.85"
"18529000","0.868"
"18536000","0.902"
"18543000","0.85"
"18550000","0.838"
"18557000","0.8440000000000001"
"18564000","0.846"
"18571000","0.87"
"18578000","0.7340000000000001"
"18585000","0.8"
"18592000","0.912"
"18599000","0.84"
"18606000","0.91"
"18613000","0.88"
"18620000","0.804"
"18627000","0.8759999999999999"
"18634000","0.966"
"18641000","0.92"
"18648000","0.904"
"18655000","0.91"
"18662000","0.81"
"18669000","0.86"
"18676000","0.87"
"18683000","0.8140000000000001"
"18690000","0.846"
"18697000","0.76"
"18704000","0.946"
"18711000","0.82"
"18718000","0.9"
"18725000","0.88"
"18732000","0.84"
"18739000","0.82"
"18746000","0.83"
"18753000","0.86"
"18760000","0.8440000000000001"
"18767000","0.904"
"18774000","0.87"
"18781000","0.816"
"18788000","0.88"
"18795000","0.88"
"18802000","0.9"
"18809000","0.89"
"18816000","0.8580000000000001"
"18823000","0.89"
"18830000","0.87"
"18837000","0.826"
"18844000","0.89"
"18851000","0.87"
"18858000","0.91"
"18865000","0.904"
"18872000","0.92"
"18879000","0.83"
"18886000","0.8240000000000001"
"18893000","0.848"
"18900000","0.804"
"18907000","0.84"
"18914000","0.88"
"18921000","0.782"
"18928000","0.86"
"18935000","0.84"
"18942000","0.85"
"18949000","0.8419999999999999"
"18956000","0.9"
"18963000","0.8759999999999999"
"18970000","0.83"
"18977000","0.86"
"18984000","0.884"
"18991000","0.856"
"18998000","0.91"
"19005000","0.85"
"19012000","0.848"
"19019000","0.852"
"19026000","0.8240000000000001"
"19033000","0.91"
"19040000","0.89"
"19047000","0.91"
"19054000","0.9"
"19061000","0.884"
"19068000","0.83"
"19075000","0.86"
"19082000","0.8"
"19089000","0.866"
"19096000","0.862"
"19103000","0.902"
"19110000","0.84"
"19117000","0.84"
"19124000","0.846"
"19131000","0.856"
"19138000","0.8759999999999999"
"19145000","0.8540000000000001"
"19152000","0.85"
"19159000","0.88"
"19166000","0.91"
"19173000","0.83"
"19180000","0.82"
"19187000","0.87"
"19194000","0.87"
"19201000","0.926"
"19208000","0.846"
"19215000","0.86"
"19222000","0.86"
"19229000","0.936"
"19236000","0.9"
"19243000","0.85"
"19250000","0.88"
"19257000","0.82"
"19264000","0.85"
"19271000","0.9"
"19278000","0.904"
"19285000","0.94"
"19292000","0.8420000000000001"
"19299000","0.9"
"19306000","0.9"
"19313000","0.8859999999999999"
"19320000","0.836"
"19327000","0.85"
"19334000","0.89"
"19341000","0.87"
"19348000","0.86"
"19355000","0.894"
"19362000","0.89"
"19369000","0.846"
"19376000","0.926"
"19383000","0.88"
"19390000","0.9"
"19397000","0.91"
"19404000","0.88"
"19411000","0.91"
"19418000","0.8640000000000001"
"19425000","0.906"
"19432000","0.87"
"19439000","0.866"
"19446000","0.8759999999999999"
"19453000","0.862"
"19460000","0.8959999999999999"
"19467000","0.87"
"19474000","0.88"
"19481000","0.85"
"19488000","0.89"
"19495000","0.85"
"19502000","0.9"
"19509000","0.83"
"19516000","0.83"
"19523000","0.836"
"19530000","0.79"
"19537000","0.77"
"19544000","0.82"
"19551000","0.862"
"19558000","0.87"
"19565000","0.87"
"19572000","0.8059999999999999"
"19579000","0.802"
"19586000","0.914"
"19593000","0.79"
"19600000","0.866"
"19607000","0.78"
"19614000","0.888"
"19621000","0.866"
"19628000","0.8019999999999999"
"19635000","0.89"
"19642000","0.926"
"19649000","0.88"
"19656000","0.8859999999999999"
"19663000","0.8959999999999999"
"19670000","0.848"
"19677000","0.93"
"19684000","0.84"
"19691000","0.84"
"19698000","0.906"
"19705000","0.9"
"19712000","0.918"
"19719000","0.892"
"19726000","0.866"
"19733000","0.892"
"19740000","0.86"
"19747000","0.82"
"19754000","0.8540000000000001"
"19761000","0.862"
"19768000","0.8759999999999999"
"19775000","0.9"
"19782000","0.87"
"19789000","0.884"
"19796000","0.8859999999999999"
"19803000","0.88"
"19810000","0.92"
"19817000","0.926"
"19824000","0.89"
"19831000","0.916"
"19838000","0.94"
"19845000","0.95"
"19852000","0.93"
"19859000","0.8859999999999999"
"19866000","0.9"
"19873000","0.88"
"19880000","0.86"
"19887000","0.91"
"19894000","0.91"
"19901000","0.866"
"19908000","0.8859999999999999"
"19915000","0.89"
"19922000","0.9"
"19929000","0.924"
"19936000","0.918"
"19943000","0.9"
"19950000","0.92"
"19957000","0.92"
"19964000","0.89"
"19971000","0.91"
"19978000","0.95"
"19985000","0.92"
"19992000","0.9"
"19999000","0.914"
"20006000","0.922"
"20013000","0.96"
"20020000","0.94"
"20027000","0.924"
"20034000","0.836"
"20041000","0.96"
"20048000","0.936"
"20055000","0.91"
"20062000","0.926"
"20069000","0.89"
"20076000","0.93"
"20083000","0.87"
"20090000","0.95"
"20097000","0.97"
"20104000","0.934"
"20111000","0.95"
"20118000","0.9"
"20125000","0.902"
"20132000","0.8640000000000001"
"20139000","0.88"
"20146000","0.914"
"20153000","0.9"
"20160000","0.96"
"20167000","0.93"
"20174000","0.8959999999999999"
"20181000","0.89"
"20188000","0.93"
"20195000","0.904"
"20202000","0.95"
"20209000","0.894"
"20216000","0.9"
"20223000","0.9"
"20230000","0.936"
"20237000","0.922"
"20244000","0.916"
"20251000","0.94"
"20258000","0.91"
"20265000","0.936"
"20272000","0.936"
"20279000","0.952"
"20286000","0.91"
"20293000","0.904"
"20300000","0.92"
"20307000","0.912"
"20314000","0.97"
"20321000","0.906"
"20328000","0.93"
"20335000","0.94"
"20342000","0.9"
"20349000","0.956"
"20356000","0.93"
"20363000","0.87"
"20370000","0.926"
"20377000","0.944"
"20384000","0.97"
"20391000","0.966"
"20398000","0.924"
"20405000","0.914"
"20412000","0.906"
"20419000","0.926"
"20426000","0.92"
"20433000","0.914"
"20440000","0.9"
"20447000","0.92"
"20454000","0.92"
"20461000","0.8859999999999999"
"20468000","0.93"
"20475000","0.9"
"20482000","0.91"
"20489000","0.96"
"20496000","0.93"
"20503000","0.99"
"20510000","0.974"
"20517000","0.926"
"20524000","0.96"
"20531000","0.98"
"20538000","0.95"
"20545000","0.95"
"20552000","0.96"
"20559000","0.99"
"20566000","0.958"
"20573000","0.93"
"20580000","0.94"
"20587000","0.93"
"20594000","0.93"
"20601000","0.92"
"20608000","0.95"
"20615000","0.93"
"20622000","0.96"
"20629000","0.918"
"20636000","0.946"
"20643000","0.94"
"20650000","0.95"
"20657000","0.98"
"20664000","0.964"
"20671000","0.95"
"20678000","0.91"
"20685000","0.93"
"20692000","0.98"
"20699000","0.95"
"20706000","0.964"
"20713000","0.93"
"20720000","0.96"
"20727000","0.956"
"20734000","0.94"
"20741000","0.95"
"20748000","0.974"
"20755000","0.89"
"20762000","0.96"
"20769000","0.946"
"20776000","0.97"
"20783000","0.97"
"20790000","0.93"
"20797000","0.96"
"20804000","0.97"
"20811000","0.98"
"20818000","0.954"
"20825000","0.94"
"20832000","0.984"
"20839000","0.996"
"20846000","0.978"
"20853000","0.954"
"20860000","0.95"
"20867000","0.99"
"20874000","0.94"
"20881000","0.93"
"20888000","0.964"
"20895000","0.94"
"20902000","0.932"
"20909000","0.956"
"20916000","0.94"
"20923000","0.97"
"20930000","0.934"
"20937000","0.924"
"20944000","0.97"
"20951000","0.93"
"20958000","0.95"
"20965000","0.96"
"20972000","0.97"
"20979000","0.934"
"20986000","0.96"
"20993000","0.9519999999999998"
"21000000","0.96"
"21007000","0.96"
"21014000","0.954"
"21021000","0.96"
"21028000","0.96"
"21035000","0.974"
"21042000","0.96"
"21049000","0.966"
"21056000","0.978"
"21063000","0.92"
"21070000","0.954"
"21077000","0.966"
"21084000","0.95"
"21091000","0.96"
"21098000","0.934"
"21105000","0.94"
"21112000","0.97"
"21119000","0.974"
"21126000","0.99"
"21133000","0.99"
"21140000","1"
"21147000","0.934"
"21154000","0.94"
"21161000","0.98"
"21168000","0.98"
"21175000","0.99"
"21182000","0.97"
"21189000","0.946"
"21196000","0.96"
"21203000","0.94"
"21210000","0.97"
"21217000","0.98"
"21224000","0.94"
"21231000","0.96"
"21238000","0.97"
"21245000","0.952"
"21252000","0.96"
"21259000","0.96"
"21266000","0.95"
"21273000","0.98"
"21280000","1"
"21287000","0.954"
"21294000","0.97"
"21301000","0.93"
"21308000","0.97"
"21315000","0.926"
"21322000","0.98"
"21329000","0.96"
"21336000","0.98"
"21343000","0.95"
"21350000","0.944"
"21357000","0.97"
"21364000","0.966"
"21371000","0.95"
"21378000","0.91"
"21385000","0.97"
"21392000","0.97"
"21399000","0.97"
"21406000","1"
"21413000","0.986"
"21420000","0.96"
"21427000","0.966"
"21434000","0.984"
"21441000","0.96"
"21448000","0.99"
"21455000","0.966"
"21462000","0.93"
"21469000","0.984"
"21476000","0.97"
"21483000","0.956"
"21490000","0.97"
"21497000","0.96"
"21504000","0.942"
"21511000","1"
"21518000","0.964"
"21525000","0.96"
"21532000","0.96"
"21539000","0.99"
"21546000","1"
"21553000","0.98"
"21560000","0.96"
"21567000","0.99"
"21574000","0.99"
"21581000","0.99"
"21588000","0.99"
"21595000","0.96"
"21602000","0.99"
"21609000","0.986"
"21616000","1"
"21623000","0.97"
"21630000","0.97"
"21637000","0.99"
"21644000","0.966"
"21651000","0.99"
"21658000","0.97"
"21665000","0.97"
"21672000","0.99"
"21679000","0.99"
"21686000","0.994"
"21693000","0.986"
"21700000","0.99"
"21707000","0.964"
"21714000","0.984"
"21721000","0.998"
"21728000","0.99"
"21735000","0.94"
"21742000","0.99"
"21749000","0.94"
"21756000","0.98"
"21763000","1"
"21770000","0.98"
"21777000","0.984"
"21784000","1"
"21791000","0.996"
"21798000","0.986"
"21805000","0.962"
"21812000","0.99"
"21819000","0.98"
"21826000","1"
"21833000","0.97"
"21840000","0.984"
"21847000","0.984"
"21854000","0.97"
"21861000","0.98"
"21868000","0.98"
"21875000","0.976"
"21882000","0.98"
"21889000","0.98"
"21896000","0.99"
"21903000","1"
"21910000","0.99"
"21917000","0.99"
"21924000","0.988"
"21931000","1"
"21938000","0.98"
"21945000","0.982"
"21952000","0.97"
"21959000","0.99"
"21966000","0.984"
"21973000","1"
"21980000","0.98"
"21987000","0.96"
"21994000","0.996"
"22001000","0.99"
"22008000","0.99"
"22015000","1"
"22022000","1"
"22029000","0.98"
"22036000","0.99"
"22043000","0.99"
"22050000","1"
"22057000","0.994"
"22064000","1"
"22071000","1"
"22078000","0.996"
"22085000","0.97"
"22092000","0.994"
"22099000","1"
"22106000","0.98"
"22113000","0.99"
"22120000","0.98"
"22127000","0.994"
"22134000","0.984"
"22141000","0.98"
"22148000","0.98"
"22155000","0.978"
"22162000","1"
"22169000","0.98"
"22176000","1"
"22183000","1"
"22190000","0.98"
"22197000","0.98"
"22204000","1"
"22211000","0.97"
"22218000","0.996"
"22225000","0.99"
"22232000","1"
"22239000","0.986"
"22246000","0.96"
"22253000","0.99"
"22260000","1"
"22267000","0.97"
"22274000","0.99"
"22281000","1"
"22288000","0.986"
"22295000","0.99"
"22302000","0.99"
"22309000","1"
"22316000","0.98"
"22323000","0.99"
"22330000","0.99"
"22337000","1"
"22344000","0.99"
"22351000","0.98"
"22358000","0.984"
"22365000","0.964"
"22372000","0.99"
"22379000","0.98"
"22386000","0.974"
"22393000","1"
"22400000","0.968"
"22407000","1"
"22414000","0.99"
"22421000","0.986"
"22428000","0.99"
"22435000","0.984"
"22442000","0.99"
"22449000","0.99"
"22456000","1"
"22463000","0.986"
"22470000","0.98"
"22477000","1"
"22484000","1"
"22491000","0.98"
"22498000","0.98"
"22505000","0.98"
"22512000","0.98"
"22519000","0.99"
"22526000","0.98"
"22533000","1"
"22540000","0.99"
"22547000","0.978"
"22554000","0.97"
"22561000","0.99"
"22568000","0.99"
"22575000","1"
"22582000","0.98"
"22589000","1"
"22596000","0.99"
"22603000","1"
"22610000","0.976"
"22617000","0.99"
"22624000","0.99"
"22631000","0.98"
"22638000","0.99"
"22645000","0.99"
"22652000","0.98"
"22659000","0.974"
"22666000","1"
"22673000","0.99"
"22680000","0.99"
"22687000","0.95"
"22694000","1"
"22701000","0.96"
"22708000","1"
"22715000","0.97"
"22722000","0.99"
"22729000","0.998"
"22736000","1"
"22743000","0.96"
"22750000","1"
"22757000","0.994"
"22764000","0.99"
"22771000","1"
"22778000","0.98"
"22785000","0.97"
"22792000","1"
"22799000","0.98"
"22806000","0.99"
"22813000","0.99"
"22820000","1"
"22827000","0.99"
"22834000","1"
"22841000","0.99"
"22848000","1"
"22855000","1"
"22862000","0.97"
"22869000","0.99"
"22876000","0.96"
"22883000","1"
"22890000","0.99"
"22897000","0.98"
"22904000","0.99"
"22911000","0.972"
"22918000","0.98"
"22925000","0.984"
"22932000","0.97"
"22939000","0.984"
"22946000","0.99"
"22953000","0.994"
"22960000","0.99"
"22967000","0.99"
"22974000","0.99"
"22981000","0.952"
"22988000","0.99"
"22995000","0.99"
"23002000","0.992"
"23009000","0.98"
"23016000","1"
"23023000","1"
"23030000","0.99"
"23037000","1"
"23044000","0.99"
"23051000","0.99"
"23058000","0.976"
"23065000","0.994"
"23072000","0.99"
"23079000","0.988"
"23086000","0.98"
"23093000","0.99"
"23100000","0.996"
"23107000","0.99"
"23114000","0.99"
"23121000","0.99"
"23128000","0.99"
"23135000","0.99"
"23142000","0.996"
"23149000","0.99"
"23156000","0.994"
"23163000","0.982"
"23170000","0.99"
"23177000","0.994"
"23184000","1"
"23191000","0.984"
"23198000","0.984"
"23205000","1"
"23212000","0.98"
"23219000","0.99"
"23226000","0.99"
"23233000","0.99"
"23240000","0.99"
"23247000","0.99"
"23254000","0.986"
"23261000","1"
"23268000","0.99"
"23275000","0.968"
"23282000","0.976"
"23289000","0.98"
"23296000","0.978"
"23303000","0.99"
"23310000","0.974"
"23317000","0.988"
"23324000","0.98"
"23331000","0.996"
"23338000","0.986"
"23345000","0.966"
"23352000","0.992"
"23359000","0.99"
"23366000","0.992"
"23373000","1"
"23380000","0.99"
"23387000","0.996"
"23394000","0.986"
"23401000","1"
"23408000","0.994"
"23415000","0.99"
"23422000","0.966"
"23429000","0.98"
"23436000","0.97"
"23443000","0.97"
"23450000","1"
"23457000","0.978"
"23464000","1"
"23471000","0.988"
"23478000","0.98"
"23485000","0.99"
"23492000","0.98"
"23499000","0.99"
"23506000","0.988"
"23513000","0.99"
"23520000","0.97"
"23527000","0.998"
"23534000","0.99"
"23541000","1"
"23548000","0.98"
"23555000","1"
"23562000","1"
"23569000","0.99"
"23576000","0.98"
"23583000","0.99"
"23590000","0.99"
"23597000","0.964"
"23604000","1"
"23611000","0.964"
"23618000","0.99"
"23625000","0.99"
"23632000","1"
"23639000","1"
"23646000","0.98"
"23653000","0.98"
"23660000","0.98"
"23667000","0.99"
"23674000","0.99"
"23681000","1"
"23688000","0.99"
"23695000","0.982"
"23702000","0.986"
"23709000","1"
"23716000","0.984"
"23723000","0.99"
"23730000","0.98"
"23737000","1"
"23744000","1"
"23751000","0.98"
"23758000","1"
"23765000","1"
"23772000","0.98"
"23779000","0.994"
"23786000","0.992"
"23793000","0.99"
"23800000","1"
"23807000","1"
"23814000","0.986"
"23821000","0.99"
"23828000","1"
"23835000","0.99"
"23842000","1"
"23849000","0.99"
"23856000","0.994"
"23863000","0.99"
"23870000","0.98"
"23877000","0.99"
"23884000","1"
"23891000","0.99"
"23898000","0.982"
"23905000","1"
"23912000","0.984"
"23919000","1"
"23926000","0.99"
"23933000","0.99"
"23940000","1"
"23947000","1"
"23954000","0.99"
"23961000","1"
"23968000","0.99"
"23975000","0.99"
"23982000","0.98"
"23989000","1"
"23996000","0.99"
"24003000","0.99"
"24010000","1"
"24017000","0.97"
"24024000","1"
"24031000","0.984"
"24038000","0.98"
"24045000","0.98"
"24052000","0.99"
"24059000","0.988"
"24066000","0.994"
"24073000","0.99"
"24080000","1"
"24087000","1"
"24094000","1"
"24101000","0.99"
"24108000","0.99"
"24115000","0.99"
"24122000","0.98"
"24129000","0.984"
"24136000","0.986"
"24143000","1"
"24150000","0.99"
"24157000","0.99"
"24164000","0.99"
"24171000","0.984"
"24178000","1"
"24185000","0.974"
"24192000","1"
"24199000","0.994"
"24206000","0.988"
"24213000","1"
"24220000","1"
"24227000","0.99"
"24234000","1"
"24241000","1"
"24248000","1"
"24255000","1"
"24262000","0.99"
"24269000","1"
"24276000","1"
"24283000","0.986"
"24290000","0.994"
"24297000","0.99"
"24304000","0.986"
"24311000","1"
"24318000","0.99"
"24325000","0.99"
"24332000","0.98"
"24339000","1"
"24346000","0.99"
"24353000","0.99"
"24360000","1"
"24367000","0.99"
"24374000","1"
"24381000","0.99"
"24388000","0.996"
"24395000","0.986"
"24402000","0.99"
"24409000","0.99"
"24416000","0.99"
"24423000","0.994"
"24430000","0.99"
"24437000","0.986"
"24444000","0.988"
"24451000","0.99"
"24458000","0.99"
"24465000","0.97"
"24472000","1"
"24479000","1"
"24486000","1"
"24493000","0.97"
"24500000","0.996"
"24507000","1"
"24514000","0.99"
"24521000","1"
"24528000","0.99"
"24535000","0.986"
"24542000","0.98"
"24549000","0.99"
"24556000","1"
"24563000","0.99"
"24570000","0.984"
"24577000","1"
"24584000","0.99"
"24591000","1"
"24598000","0.996"
"24605000","0.986"
"24612000","0.954"
"24619000","0.99"
"24626000","0.986"
"24633000","0.978"
"24640000","0.98"
"24647000","1"
"24654000","1"
"24661000","0.992"
"24668000","0.984"
"24675000","0.99"
"24682000","0.976"
"24689000","0.99"
"24696000","0.996"
"24703000","0.98"
"24710000","1"
"24717000","0.994"
"24724000","0.996"
"24731000","0.99"
"24738000","1"
"24745000","0.98"
"24752000","0.98"
"24759000","0.99"
"24766000","0.982"
"24773000","1"
"24780000","0.99"
"24787000","0.982"
"24794000","0.99"
"24801000","0.986"
"24808000","0.98"
"24815000","1"
"24822000","0.99"
"24829000","0.986"
"24836000","1"
"24843000","0.99"
"24850000","0.976"
"24857000","0.98"
"24864000","0.988"
"24871000","0.98"
"24878000","0.974"
"24885000","0.98"
"24892000","1"
"24899000","0.99"
"24906000","0.99"
"24913000","1"
"24920000","0.984"
"24927000","1"
"24934000","1"
"24941000","0.998"
"24948000","0.992"
"24955000","0.988"
"24962000","1"
"24969000","0.99"
"24976000","0.99"
"24983000","0.99"
"24990000","1"
"24997000","0.99"
"25004000","1"
"25011000","1"
"25018000","1"
"25025000","0.99"
"25032000","1"
"25039000","1"
"25046000","0.986"
"25053000","0.99"
"25060000","0.99"
"25067000","0.99"
"25074000","1"
"25081000","0.99"
"25088000","0.98"
"25095000","0.98"
"25102000","0.98"
"25109000","0.99"
"25116000","0.99"
"25123000","0.98"
"25130000","0.99"
"25137000","0.97"
"25144000","0.96"
"25151000","0.99"
"25158000","0.966"
"25165000","0.998"
"25172000","0.976"
"25179000","1"
"25186000","0.97"
"25193000","0.98"
"25200000","0.97"
"25207000","0.98"
"25214000","0.99"
"25221000","0.96"
"25228000","0.988"
"25235000","0.99"
"25242000","0.99"
"25249000","0.99"
"25256000","0.99"
"25263000","0.99"
"25270000","0.974"
"25277000","0.986"
"25284000","0.97"
"25291000","0.976"
"25298000","0.99"
"25305000","1"
"25312000","0.984"
"25319000","0.974"
"25326000","0.976"
"25333000","1"
"25340000","0.918"
"25347000","0.996"
"25354000","0.98"
"25361000","0.98"
"25368000","0.974"
"25375000","1"
"25382000","0.986"
"25389000","0.98"
"25396000","0.96"
"25403000","1"
"25410000","1"
"25417000","1"
"25424000","0.976"
"25431000","0.98"
"25438000","0.96"
"25445000","0.99"
"25452000","0.974"
"25459000","0.984"
"25466000","0.976"
"25473000","1"
"25480000","0.97"
"25487000","1"
"25494000","0.986"
"25501000","0.99"
"25508000","0.99"
"25515000","0.964"
"25522000","0.98"
"25529000","1"
"25536000","0.98"
"25543000","0.994"
"25550000","0.986"
"25557000","1"
"25564000","0.97"
"25571000","1"
"25578000","1"
"25585000","0.98"
"25592000","0.97"
"25599000","1"
"25606000","0.97"
"25613000","0.972"
"25620000","0.986"
"25627000","0.99"
"25634000","0.964"
"25641000","0.99"
"25648000","0.98"
"25655000","0.98"
"25662000","0.98"
